Algorithm;Hyperparameter (C);Values
ISDisG/Tun; 0.464159; 0.0920621, 0.0872441, 0.0989297, 0.0885904, 0.0872441, 0.10524, 0.114441, 0.091267, 0.126526, 0.126656, 0.112033, 0.0997507, 0.115869, 0.10653, 0.108876, 0.0914111, 0.110975, 0.0936681, 0.102864, 0.0872441, 0.103269, 0.0953324, 0.111397, 0.0962835, 0.0945424, 0.11217, 0.0972036, 0.11174, 0.0970401, 0.0881203, 0.115326, 0.101551, 0.100149, 0.114342, 0.102943, 0.122284, 0.100329, 0.0929111, 0.101367, 0.0933266, 0.0970967, 0.106682, 0.0960223, 0.0939511, 0.103964, 0.101308, 0.0983562, 0.111187, 0.104489, 0.105423, 0.0900631, 0.0969006, 0.0893734, 0.103345, 0.0872441, 0.0895848, 0.106377, 0.0976149, 0.0941689, 0.093811, 0.100521, 0.114377, 0.111251, 0.090998, 0.0961924, 0.109318, 0.0888549, 0.102656, 0.0898684, 0.0998205, 0.0963473, 0.107806, 0.0900584, 0.103144, 0.102147, 0.112566, 0.120965, 0.10867, 0.0898791, 0.0930908, 0.0960913, 0.102423, 0.103221, 0.0979403, 0.102806, 0.0905244, 0.0872441, 0.0972036, 0.109668, 0.0901288, 0.0900522, 0.105506, 0.0996879, 0.0970101, 0.0971023, 0.0930761, 0.122293, 0.106145, 0.095235, 0.092117, 
ISDisG/SP; 0.464159; 0.031178, 0.0213863, 0.0242199, 0.0242793, 0.0165227, 0.0165279, 0.0227127, 0.0234811, 0.0245821, 0.0234166, 0.0165242, 0.0237194, 0.0240242, 0.0246017, 0.0243548, 0.024511, 0.0243005, 0.0246074, 0.0322897, 0.0165268, 0.024592, 0.0165263, 0.0285227, 0.024463, 0.030449, 0.0165216, 0.0219471, 0.0242026, 0.0229305, 0.0312577, 0.0242642, 0.0246487, 0.0165284, 0.0246212, 0.0250665, 0.0253477, 0.0286293, 0.0164969, 0.0245289, 0.0245858, 0.0244708, 0.0229992, 0.0235371, 0.0345029, 0.0241856, 0.0243841, 0.0243101, 0.0245249, 0.0165006, 0.0200273, 0.0227538, 0.029974, 0.0245167, 0.0217568, 0.0245608, 0.0234621, 0.0298351, 0.0245896, 0.016527, 0.0240846, 0.023478, 0.0314305, 0.0247217, 0.0244255, 0.0241426, 0.0305835, 0.0242186, 0.0245788, 0.0202433, 0.0247117, 0.0326909, 0.0251004, 0.0247214, 0.0240421, 0.0242507, 0.0246317, 0.0247393, 0.0193884, 0.0247358, 0.0244143, 0.0239754, 0.0240805, 0.0250527, 0.0302653, 0.024498, 0.0236505, 0.0300326, 0.023809, 0.0256504, 0.0243226, 0.0247131, 0.02516, 0.0247266, 0.0209143, 0.0165114, 0.0191286, 0.0239834, 0.0165172, 0.0234228, 0.0240785, 
ISDisG/Dep; 0.464159; 0.153744, 0.149275, 0.149101, 0.147809, 0.134016, 0.139552, 0.147442, 0.159354, 0.154612, 0.129624, 0.143718, 0.142486, 0.142816, 0.147951, 0.143395, 0.144261, 0.156131, 0.154122, 0.146281, 0.153358, 0.131052, 0.148548, 0.134143, 0.158593, 0.131891, 0.146141, 0.152135, 0.139227, 0.140043, 0.141759, 0.147563, 0.140598, 0.153273, 0.13701, 0.145244, 0.146561, 0.146735, 0.142472, 0.138705, 0.155206, 0.146488, 0.133164, 0.13415, 0.146283, 0.146641, 0.152867, 0.142573, 0.156564, 0.137089, 0.141662, 0.158669, 0.138009, 0.144776, 0.149307, 0.155112, 0.132416, 0.169319, 0.141312, 0.143847, 0.149214, 0.136144, 0.144845, 0.135419, 0.149843, 0.152331, 0.140226, 0.134392, 0.146596, 0.143282, 0.134841, 0.142069, 0.151171, 0.157701, 0.122325, 0.141032, 0.135783, 0.138213, 0.139195, 0.122565, 0.13591, 0.140817, 0.144817, 0.128044, 0.146008, 0.132022, 0.132713, 0.156103, 0.137579, 0.132494, 0.144789, 0.144735, 0.139037, 0.161029, 0.139724, 0.138881, 0.147138, 0.139832, 0.14, 0.156466, 0.142174, 
ISDisG/Gre; 0.464159; 0.118604, 0.126291, 0.110136, 0.138791, 0.129613, 0.135387, 0.109957, 0.113041, 0.118724, 0.123669, 0.122324, 0.109407, 0.117567, 0.117561, 0.118148, 0.124192, 0.124724, 0.147771, 0.116493, 0.132441, 0.122051, 0.119022, 0.113981, 0.125967, 0.124884, 0.119728, 0.128086, 0.113928, 0.122423, 0.126689, 0.11288, 0.146064, 0.132536, 0.122508, 0.130858, 0.121022, 0.147071, 0.110061, 0.117219, 0.113928, 0.137723, 0.111681, 0.119516, 0.120224, 0.131176, 0.122984, 0.11819, 0.122753, 0.133287, 0.122076, 0.107595, 0.119209, 0.140703, 0.118477, 0.134874, 0.119628, 0.131311, 0.132608, 0.131237, 0.112514, 0.10978, 0.129174, 0.121634, 0.126388, 0.122906, 0.11491, 0.128092, 0.119866, 0.120425, 0.127041, 0.119612, 0.113915, 0.119064, 0.119589, 0.155245, 0.121064, 0.112836, 0.116397, 0.123201, 0.12447, 0.106783, 0.130429, 0.139492, 0.116614, 0.107849, 0.14288, 0.119169, 0.128879, 0.131712, 0.134448, 0.127128, 0.122697, 0.151059, 0.113129, 0.132348, 0.123765, 0.134466, 0.107045, 0.128966, 0.125474, 
ISDisG/Sqrt; 0.464159; 0.119064, 0.121022, 0.122753, 0.129613, 0.120425, 0.116493, 0.132348, 0.132441, 0.128966, 0.122324, 0.126291, 0.118477, 0.146064, 0.11288, 0.122076, 0.113928, 0.133287, 0.124192, 0.129174, 0.122984, 0.128086, 0.109407, 0.119022, 0.119728, 0.14288, 0.134874, 0.117561, 0.151059, 0.122051, 0.111681, 0.118148, 0.119589, 0.122423, 0.119516, 0.106783, 0.119866, 0.120224, 0.118604, 0.123201, 0.113928, 0.124884, 0.140703, 0.117567, 0.112514, 0.110136, 0.147771, 0.121634, 0.132536, 0.109957, 0.126388, 0.116614, 0.127041, 0.113041, 0.131237, 0.147071, 0.130429, 0.125967, 0.135387, 0.10978, 0.107849, 0.134448, 0.128092, 0.124724, 0.155245, 0.119169, 0.131176, 0.107045, 0.122906, 0.118724, 0.119612, 0.122508, 0.107595, 0.119209, 0.130858, 0.119628, 0.11819, 0.113915, 0.132608, 0.11491, 0.123669, 0.139492, 0.12447, 0.116397, 0.137723, 0.127128, 0.113981, 0.138791, 0.134466, 0.122697, 0.121064, 0.131311, 0.117219, 0.112836, 0.131712, 0.128879, 0.110061, 0.126689, 0.113129, 0.123765, 0.125474, 
ISDisG/UCT; 1; 0.121997, 0.141363, 0.142504, 0.14579, 0.138617, 0.146495, 0.142702, 0.125111, 0.128525, 0.142514, 0.133083, 0.134548, 0.152471, 0.130278, 0.139275, 0.135655, 0.148989, 0.142872, 0.169959, 0.151279, 0.122952, 0.142076, 0.135653, 0.125606, 0.140279, 0.159412, 0.126721, 0.133704, 0.136409, 0.124994, 0.129382, 0.132228, 0.130934, 0.136603, 0.135528, 0.127101, 0.146482, 0.139688, 0.131958, 0.15295, 0.135827, 0.144796, 0.134925, 0.139824, 0.148593, 0.139736, 0.14277, 0.125744, 0.128292, 0.136024, 0.132792, 0.133958, 0.14206, 0.128932, 0.144294, 0.150236, 0.143673, 0.142225, 0.163461, 0.136221, 0.138429, 0.141613, 0.159797, 0.13644, 0.159788, 0.151122, 0.149185, 0.133479, 0.152881, 0.138682, 0.148939, 0.139927, 0.129008, 0.142325, 0.13181, 0.138272, 0.139945, 0.143129, 0.125532, 0.138769, 0.14466, 0.131945, 0.159506, 0.135645, 0.133718, 0.130839, 0.136347, 0.134485, 0.128584, 0.143311, 0.135098, 0.150892, 0.141356, 0.13683, 0.147631, 0.128309, 0.124696, 0.136435, 0.132666, 0.154918, 
ISDisG/Tun; 1; 0.113206, 0.156477, 0.133059, 0.155553, 0.118444, 0.129405, 0.136087, 0.114847, 0.129828, 0.118554, 0.122366, 0.122025, 0.129399, 0.12695, 0.1298, 0.117361, 0.106303, 0.131066, 0.121567, 0.143227, 0.122628, 0.122453, 0.122809, 0.122518, 0.135422, 0.121791, 0.133223, 0.121543, 0.119468, 0.133818, 0.122359, 0.122707, 0.139366, 0.14259, 0.122806, 0.130418, 0.117863, 0.129998, 0.121449, 0.129023, 0.123776, 0.115134, 0.120239, 0.119856, 0.124997, 0.112865, 0.137529, 0.135796, 0.122936, 0.128914, 0.116695, 0.120314, 0.115268, 0.118678, 0.136267, 0.115728, 0.126781, 0.13234, 0.129619, 0.134154, 0.129833, 0.125542, 0.120276, 0.134108, 0.125813, 0.113896, 0.131206, 0.122218, 0.122365, 0.123333, 0.129125, 0.138995, 0.112293, 0.120415, 0.129253, 0.135313, 0.119239, 0.12548, 0.130702, 0.128707, 0.12557, 0.128025, 0.145838, 0.118542, 0.11927, 0.13206, 0.113133, 0.114934, 0.11571, 0.131191, 0.118, 0.126318, 0.122792, 0.128907, 0.115945, 0.120463, 0.126012, 0.145276, 0.138479, 0.126471, 
ISDisG/SP; 1; 0.0300326, 0.0247214, 0.023478, 0.0246017, 0.024463, 0.0242199, 0.0239754, 0.0191286, 0.0243226, 0.0243005, 0.0247131, 0.0240805, 0.0165172, 0.0236505, 0.0242507, 0.0165227, 0.0345029, 0.031178, 0.0165268, 0.0227127, 0.024511, 0.0251004, 0.0229305, 0.029974, 0.02516, 0.0209143, 0.0250665, 0.0245821, 0.0193884, 0.0256504, 0.0322897, 0.0243101, 0.0302653, 0.0246212, 0.0242026, 0.0241426, 0.0165114, 0.0244143, 0.0165216, 0.0229992, 0.0326909, 0.0244255, 0.016527, 0.0234228, 0.0245896, 0.0305835, 0.0234811, 0.0240421, 0.023809, 0.0239834, 0.0244708, 0.0241856, 0.0246487, 0.0245167, 0.0285227, 0.0240242, 0.0243548, 0.0234166, 0.0245788, 0.0247117, 0.0165263, 0.0312577, 0.0247393, 0.030449, 0.0164969, 0.0165006, 0.0217568, 0.0219471, 0.0314305, 0.0237194, 0.0165279, 0.0202433, 0.0245249, 0.0213863, 0.0165242, 0.0234621, 0.0250527, 0.0286293, 0.0246074, 0.0235371, 0.0242186, 0.0200273, 0.024592, 0.0165284, 0.0253477, 0.0240785, 0.0246317, 0.0298351, 0.0245858, 0.0245289, 0.0247217, 0.0240846, 0.0247358, 0.0227538, 0.0247266, 0.024498, 0.0243841, 0.0242642, 0.0242793, 0.0245608, 
ISDisG/Dep; 1; 0.145451, 0.130573, 0.158364, 0.133637, 0.145859, 0.133163, 0.132846, 0.152248, 0.134954, 0.127865, 0.127343, 0.176356, 0.14287, 0.131634, 0.131212, 0.136272, 0.131948, 0.142639, 0.145057, 0.136783, 0.155534, 0.167065, 0.121709, 0.131955, 0.139885, 0.141824, 0.14132, 0.138626, 0.136543, 0.136934, 0.160458, 0.160646, 0.154991, 0.144422, 0.132749, 0.140745, 0.138118, 0.137199, 0.128869, 0.138147, 0.143006, 0.130933, 0.143182, 0.150773, 0.133384, 0.138737, 0.145122, 0.139897, 0.153933, 0.139636, 0.134571, 0.123002, 0.16126, 0.13147, 0.142691, 0.134948, 0.141844, 0.136341, 0.155018, 0.129111, 0.142305, 0.129844, 0.159629, 0.14053, 0.141274, 0.133236, 0.137019, 0.143906, 0.16672, 0.143183, 0.150018, 0.145207, 0.145054, 0.144219, 0.137111, 0.139648, 0.15148, 0.140863, 0.170482, 0.154121, 0.145754, 0.149616, 0.1547, 0.145584, 0.165432, 0.141702, 0.157728, 0.12929, 0.128999, 0.138939, 0.133603, 0.128629, 0.146407, 0.140678, 0.14162, 0.147675, 0.133511, 0.135347, 0.172394, 0.143257, 
ISDisG/Gre; 1; 0.142504, 0.146482, 0.13683, 0.135528, 0.125606, 0.152881, 0.144294, 0.142225, 0.127101, 0.131945, 0.122952, 0.133704, 0.150236, 0.128932, 0.147631, 0.142872, 0.136435, 0.136347, 0.138429, 0.142076, 0.132792, 0.133958, 0.148939, 0.14277, 0.135653, 0.141613, 0.134548, 0.128292, 0.151279, 0.126721, 0.138769, 0.133479, 0.139736, 0.143311, 0.139927, 0.139275, 0.140279, 0.163461, 0.14579, 0.121997, 0.128584, 0.133718, 0.129008, 0.148593, 0.159412, 0.128525, 0.169959, 0.142325, 0.132666, 0.14206, 0.136603, 0.128309, 0.138682, 0.139945, 0.13644, 0.130934, 0.135655, 0.150892, 0.159788, 0.143129, 0.144796, 0.135827, 0.141363, 0.135645, 0.142702, 0.139824, 0.129382, 0.134925, 0.130278, 0.133083, 0.148989, 0.124994, 0.13181, 0.125744, 0.151122, 0.136409, 0.136221, 0.132228, 0.143673, 0.134485, 0.142514, 0.149185, 0.159506, 0.124696, 0.130839, 0.15295, 0.136024, 0.125111, 0.159797, 0.146495, 0.135098, 0.131958, 0.138617, 0.14466, 0.152471, 0.141356, 0.138272, 0.139688, 0.125532, 0.154918, 
ISDisG/Sqrt; 1; 0.13683, 0.128584, 0.130278, 0.148989, 0.124994, 0.138272, 0.131945, 0.128525, 0.136435, 0.130934, 0.135655, 0.129008, 0.139927, 0.135653, 0.14206, 0.124696, 0.159506, 0.141613, 0.142325, 0.146495, 0.136024, 0.140279, 0.144796, 0.122952, 0.135827, 0.139824, 0.142872, 0.125532, 0.125111, 0.132666, 0.142225, 0.152881, 0.147631, 0.149185, 0.138682, 0.148593, 0.128309, 0.133958, 0.15295, 0.14466, 0.159797, 0.131958, 0.134925, 0.126721, 0.148939, 0.169959, 0.14277, 0.129382, 0.142504, 0.132228, 0.150892, 0.159412, 0.13181, 0.144294, 0.133083, 0.127101, 0.139275, 0.128292, 0.141363, 0.134485, 0.141356, 0.125744, 0.136409, 0.125606, 0.136603, 0.143311, 0.146482, 0.143129, 0.139945, 0.132792, 0.136347, 0.13644, 0.133718, 0.152471, 0.139736, 0.135645, 0.121997, 0.151122, 0.142076, 0.133704, 0.136221, 0.142702, 0.163461, 0.138617, 0.143673, 0.133479, 0.14579, 0.130839, 0.138769, 0.135528, 0.159788, 0.138429, 0.128932, 0.150236, 0.135098, 0.142514, 0.139688, 0.134548, 0.151279, 0.154918, 
ISDisG/UCT; 2.15443; 0.136541, 0.142737, 0.135033, 0.131139, 0.129076, 0.157308, 0.152856, 0.125941, 0.144967, 0.128535, 0.136544, 0.146614, 0.124829, 0.130676, 0.141104, 0.137547, 0.137417, 0.152512, 0.14924, 0.13054, 0.140339, 0.138065, 0.132817, 0.136398, 0.148933, 0.1379, 0.150012, 0.135273, 0.135319, 0.13366, 0.134397, 0.1307, 0.131471, 0.142214, 0.136276, 0.146389, 0.13721, 0.147882, 0.131305, 0.145631, 0.150096, 0.15828, 0.123988, 0.136611, 0.150829, 0.14624, 0.162775, 0.173522, 0.139858, 0.142506, 0.126403, 0.136068, 0.135861, 0.13538, 0.152136, 0.139696, 0.137339, 0.128209, 0.145583, 0.121005, 0.138235, 0.135302, 0.12935, 0.144244, 0.143714, 0.13721, 0.16567, 0.139368, 0.145183, 0.14539, 0.15132, 0.134245, 0.137246, 0.146987, 0.133632, 0.156207, 0.159181, 0.168612, 0.15964, 0.147118, 0.128597, 0.135299, 0.131051, 0.130147, 0.133996, 0.141478, 0.134919, 0.13668, 0.124289, 0.144358, 0.139035, 0.145203, 0.13542, 0.153204, 0.159615, 0.139337, 0.16824, 0.131465, 0.142618, 0.155029, 
ISDisG/Tun; 2.15443; 0.137636, 0.133797, 0.143711, 0.142793, 0.123039, 0.139129, 0.144627, 0.135054, 0.143005, 0.145445, 0.141738, 0.137835, 0.135731, 0.131641, 0.148784, 0.13666, 0.147459, 0.139148, 0.14637, 0.139146, 0.138265, 0.137742, 0.132626, 0.137216, 0.127509, 0.126237, 0.130497, 0.130697, 0.136069, 0.151405, 0.165776, 0.136494, 0.14632, 0.134398, 0.164849, 0.131042, 0.136495, 0.137321, 0.142517, 0.137961, 0.141603, 0.132098, 0.134015, 0.13959, 0.134181, 0.13744, 0.137257, 0.152391, 0.140706, 0.142168, 0.136709, 0.142932, 0.167274, 0.133726, 0.13243, 0.135855, 0.147837, 0.122833, 0.146739, 0.148156, 0.135764, 0.167986, 0.141992, 0.152635, 0.142007, 0.168962, 0.140158, 0.131813, 0.13703, 0.135057, 0.142524, 0.138316, 0.134061, 0.132594, 0.135019, 0.15246, 0.155475, 0.133636, 0.139366, 0.145039, 0.14527, 0.137382, 0.143731, 0.168103, 0.153507, 0.136027, 0.136307, 0.131816, 0.13594, 0.130349, 0.137679, 0.157808, 0.134186, 0.131883, 0.154069, 0.137616, 0.147765, 0.14867, 0.1432, 0.141903, 
ISDisG/SP; 2.15443; 0.023809, 0.0246317, 0.0247358, 0.0250665, 0.0236505, 0.0191286, 0.0245289, 0.0245608, 0.0314305, 0.0165227, 0.0234228, 0.0217568, 0.0200273, 0.0213863, 0.0165242, 0.0247214, 0.0234811, 0.0247266, 0.024463, 0.0242642, 0.0239754, 0.0219471, 0.0322897, 0.0244708, 0.0243226, 0.0240846, 0.0240785, 0.0245821, 0.0245858, 0.029974, 0.024592, 0.0165263, 0.0305835, 0.0326909, 0.0247217, 0.0245249, 0.0300326, 0.0164969, 0.02516, 0.0243101, 0.0243548, 0.0286293, 0.0229992, 0.0241426, 0.0245167, 0.0253477, 0.0243841, 0.0241856, 0.0250527, 0.0244255, 0.0312577, 0.0242026, 0.0245896, 0.0202433, 0.0165114, 0.0165284, 0.0227127, 0.0251004, 0.0246074, 0.016527, 0.0237194, 0.0165172, 0.0240242, 0.0165268, 0.0227538, 0.0345029, 0.0229305, 0.0247393, 0.0256504, 0.030449, 0.0165279, 0.0193884, 0.0234621, 0.0285227, 0.0302653, 0.0235371, 0.0165216, 0.0165006, 0.023478, 0.0245788, 0.0246487, 0.0243005, 0.0246212, 0.031178, 0.024511, 0.0239834, 0.0240421, 0.0234166, 0.0242199, 0.0242186, 0.0242793, 0.0298351, 0.0246017, 0.0242507, 0.0240805, 0.0244143, 0.024498, 0.0247131, 0.0247117, 0.0209143, 
ISDisG/Dep; 2.15443; 0.141757, 0.137628, 0.14379, 0.151048, 0.132013, 0.140068, 0.132988, 0.152668, 0.131694, 0.148231, 0.13269, 0.170624, 0.132444, 0.153177, 0.142772, 0.155338, 0.135927, 0.136201, 0.151335, 0.142979, 0.132752, 0.137696, 0.132926, 0.143409, 0.142415, 0.144925, 0.146902, 0.140673, 0.124618, 0.139536, 0.12585, 0.150451, 0.130976, 0.171922, 0.144146, 0.157689, 0.120243, 0.13474, 0.156357, 0.13756, 0.147508, 0.135923, 0.147658, 0.157354, 0.144221, 0.13193, 0.135269, 0.147039, 0.145068, 0.119395, 0.134601, 0.145009, 0.133149, 0.146204, 0.137835, 0.137169, 0.137312, 0.168978, 0.146894, 0.13538, 0.137229, 0.163369, 0.147377, 0.155326, 0.132355, 0.127667, 0.153202, 0.15031, 0.137207, 0.13154, 0.141547, 0.139349, 0.135798, 0.142513, 0.153382, 0.146675, 0.142353, 0.148023, 0.141482, 0.145177, 0.154361, 0.142779, 0.148691, 0.137075, 0.145565, 0.162521, 0.144009, 0.151476, 0.141809, 0.152662, 0.142256, 0.132224, 0.17153, 0.156054, 0.145264, 0.144046, 0.142509, 0.143904, 0.15292, 0.129988, 
ISDisG/Gre; 2.15443; 0.128535, 0.150012, 0.136611, 0.128209, 0.139696, 0.145183, 0.16824, 0.131471, 0.143714, 0.137246, 0.144358, 0.159181, 0.12935, 0.139858, 0.136544, 0.134397, 0.156207, 0.147118, 0.138235, 0.136398, 0.173522, 0.135299, 0.13366, 0.150829, 0.152856, 0.1379, 0.123988, 0.16567, 0.124829, 0.129076, 0.131305, 0.134245, 0.130676, 0.153204, 0.134919, 0.141104, 0.168612, 0.121005, 0.13054, 0.131051, 0.135319, 0.150096, 0.152512, 0.140339, 0.148933, 0.15964, 0.13721, 0.137417, 0.142737, 0.142618, 0.162775, 0.142214, 0.131465, 0.136068, 0.141478, 0.144967, 0.159615, 0.13721, 0.147882, 0.133632, 0.139035, 0.125941, 0.144244, 0.137547, 0.15132, 0.139337, 0.13538, 0.1307, 0.146614, 0.136541, 0.15828, 0.14539, 0.145631, 0.131139, 0.157308, 0.135273, 0.135033, 0.152136, 0.14924, 0.124289, 0.135302, 0.138065, 0.130147, 0.133996, 0.13668, 0.146987, 0.137339, 0.145203, 0.145583, 0.139368, 0.142506, 0.135861, 0.146389, 0.132817, 0.14624, 0.136276, 0.126403, 0.13542, 0.128597, 0.155029, 
ISDisG/Sqrt; 2.15443; 0.131051, 0.135273, 0.14539, 0.126403, 0.13668, 0.144967, 0.146987, 0.124829, 0.147118, 0.139696, 0.136398, 0.153204, 0.139368, 0.128209, 0.148933, 0.135299, 0.135319, 0.130147, 0.136276, 0.1307, 0.139858, 0.14924, 0.152856, 0.133996, 0.132817, 0.121005, 0.144244, 0.145183, 0.145583, 0.152136, 0.141104, 0.131139, 0.16567, 0.13538, 0.125941, 0.124289, 0.13721, 0.135302, 0.173522, 0.144358, 0.156207, 0.13721, 0.128535, 0.159615, 0.142214, 0.146389, 0.135033, 0.15132, 0.13542, 0.12935, 0.133632, 0.145631, 0.168612, 0.14624, 0.13054, 0.135861, 0.139035, 0.145203, 0.16824, 0.15828, 0.136541, 0.157308, 0.136611, 0.138065, 0.131471, 0.141478, 0.131305, 0.128597, 0.134397, 0.142506, 0.152512, 0.123988, 0.142737, 0.150012, 0.140339, 0.142618, 0.15964, 0.134245, 0.139337, 0.134919, 0.136068, 0.150829, 0.129076, 0.137246, 0.150096, 0.137339, 0.136544, 0.159181, 0.162775, 0.137417, 0.138235, 0.131465, 0.147882, 0.143714, 0.137547, 0.130676, 0.1379, 0.13366, 0.146614, 0.155029, 
ISDisG/UCT; 4.64159; 0.132493, 0.16378, 0.132227, 0.161804, 0.136105, 0.133643, 0.136272, 0.136157, 0.143178, 0.149787, 0.149218, 0.150379, 0.138516, 0.161674, 0.138377, 0.136549, 0.144864, 0.141094, 0.128682, 0.13834, 0.138246, 0.147543, 0.137519, 0.149135, 0.13671, 0.126586, 0.15283, 0.122358, 0.131864, 0.130914, 0.150346, 0.125132, 0.156451, 0.145626, 0.139817, 0.15359, 0.136581, 0.163368, 0.125771, 0.147444, 0.148949, 0.138469, 0.143875, 0.132734, 0.133584, 0.142956, 0.157348, 0.143154, 0.137158, 0.139664, 0.160052, 0.128552, 0.161347, 0.148742, 0.13535, 0.146741, 0.15112, 0.133533, 0.152825, 0.161493, 0.135693, 0.132057, 0.148175, 0.133801, 0.139102, 0.141285, 0.144447, 0.120801, 0.133482, 0.135724, 0.1423, 0.148073, 0.130011, 0.156493, 0.134596, 0.159656, 0.15307, 0.144108, 0.137997, 0.140115, 0.159961, 0.133589, 0.149774, 0.137095, 0.160477, 0.143719, 0.13363, 0.134467, 0.148089, 0.147698, 0.134666, 0.140506, 0.140662, 0.141592, 0.138657, 0.136341, 0.13798, 0.132414, 0.130265, 0.136822, 
ISDisG/Tun; 4.64159; 0.131566, 0.129906, 0.166077, 0.147501, 0.128011, 0.131573, 0.133932, 0.14855, 0.141198, 0.154403, 0.146895, 0.13827, 0.139494, 0.159776, 0.1411, 0.123277, 0.145118, 0.13973, 0.12667, 0.123609, 0.136859, 0.140748, 0.145573, 0.130505, 0.140459, 0.137037, 0.140613, 0.151987, 0.137676, 0.134912, 0.138513, 0.155422, 0.146517, 0.130685, 0.127726, 0.142395, 0.133852, 0.141544, 0.131133, 0.145996, 0.146927, 0.148237, 0.14751, 0.139418, 0.155163, 0.131364, 0.139037, 0.14389, 0.151856, 0.13674, 0.140106, 0.128186, 0.126524, 0.138858, 0.134898, 0.148709, 0.135979, 0.137019, 0.129998, 0.138903, 0.137714, 0.142586, 0.138507, 0.148001, 0.138099, 0.130402, 0.149708, 0.124944, 0.136822, 0.134781, 0.175545, 0.149214, 0.143622, 0.154186, 0.124817, 0.146128, 0.142333, 0.151526, 0.154433, 0.146101, 0.131713, 0.139815, 0.13243, 0.136186, 0.135927, 0.133304, 0.147536, 0.131074, 0.127274, 0.147528, 0.155464, 0.127511, 0.150189, 0.145892, 0.133339, 0.149243, 0.131393, 0.16273, 0.160335, 0.131297, 
ISDisG/SP; 4.64159; 0.0298351, 0.0234621, 0.0247217, 0.0246317, 0.0247358, 0.0243226, 0.0209143, 0.024498, 0.0245896, 0.0236505, 0.0245821, 0.0286293, 0.0193884, 0.0242507, 0.0240242, 0.0217568, 0.0165172, 0.0245858, 0.0234166, 0.0191286, 0.0326909, 0.0244708, 0.031178, 0.0243841, 0.0250665, 0.024511, 0.0285227, 0.024592, 0.0251004, 0.0229305, 0.0246017, 0.0243548, 0.0165279, 0.0246487, 0.0165006, 0.0245249, 0.0213863, 0.0239754, 0.0227538, 0.0241426, 0.0165284, 0.0219471, 0.0246212, 0.0165263, 0.0200273, 0.0314305, 0.0241856, 0.0165242, 0.0240421, 0.0164969, 0.0300326, 0.0247117, 0.0227127, 0.023478, 0.0229992, 0.0247266, 0.016527, 0.0240846, 0.0240805, 0.0322897, 0.0165114, 0.0243101, 0.0244143, 0.0239834, 0.0242199, 0.0250527, 0.0302653, 0.0234228, 0.0242642, 0.0247131, 0.02516, 0.0247393, 0.0165216, 0.0245167, 0.0244255, 0.0246074, 0.024463, 0.0242026, 0.023809, 0.0253477, 0.0234811, 0.0202433, 0.0305835, 0.0345029, 0.0165227, 0.0245608, 0.030449, 0.0242186, 0.0237194, 0.0247214, 0.0245289, 0.0242793, 0.0165268, 0.0243005, 0.0235371, 0.0240785, 0.0312577, 0.029974, 0.0245788, 0.0256504, 
ISDisG/Dep; 4.64159; 0.135843, 0.139708, 0.137583, 0.135691, 0.151814, 0.141063, 0.160488, 0.137322, 0.143847, 0.172713, 0.140112, 0.144217, 0.13895, 0.154115, 0.136154, 0.139329, 0.150509, 0.146075, 0.176398, 0.171789, 0.168832, 0.129057, 0.144499, 0.149701, 0.133386, 0.135165, 0.139528, 0.14302, 0.123651, 0.13151, 0.138317, 0.152674, 0.144234, 0.128177, 0.129546, 0.134861, 0.148085, 0.137575, 0.130638, 0.163734, 0.12753, 0.143261, 0.12902, 0.140483, 0.143465, 0.153399, 0.144514, 0.154335, 0.13272, 0.151751, 0.168878, 0.141254, 0.138249, 0.132291, 0.147494, 0.156107, 0.13062, 0.128983, 0.14531, 0.151855, 0.133636, 0.137101, 0.132617, 0.141753, 0.146516, 0.161126, 0.151587, 0.147686, 0.129678, 0.14871, 0.164959, 0.144332, 0.13382, 0.144843, 0.130157, 0.139236, 0.135798, 0.147051, 0.1564, 0.142668, 0.134877, 0.157115, 0.142481, 0.148857, 0.145194, 0.133556, 0.155141, 0.143716, 0.13079, 0.144806, 0.142348, 0.159257, 0.138896, 0.135306, 0.14736, 0.135777, 0.143791, 0.138937, 0.146724, 0.140737, 
ISDisG/Gre; 4.64159; 0.120801, 0.139817, 0.136157, 0.138377, 0.134666, 0.130265, 0.126586, 0.138246, 0.135693, 0.13535, 0.163368, 0.137158, 0.159656, 0.143178, 0.133643, 0.159961, 0.148089, 0.160052, 0.138469, 0.137519, 0.141592, 0.1423, 0.150379, 0.139664, 0.138516, 0.140115, 0.128682, 0.149218, 0.133482, 0.133589, 0.156451, 0.133801, 0.147698, 0.132493, 0.161347, 0.15359, 0.147543, 0.142956, 0.132734, 0.135724, 0.13671, 0.136581, 0.15112, 0.143154, 0.149774, 0.161804, 0.125132, 0.146741, 0.148073, 0.148742, 0.128552, 0.15283, 0.161493, 0.136105, 0.122358, 0.137997, 0.139102, 0.141285, 0.143875, 0.148949, 0.130011, 0.16378, 0.140506, 0.136341, 0.143719, 0.150346, 0.15307, 0.137095, 0.133584, 0.136272, 0.130914, 0.136549, 0.131864, 0.145626, 0.148175, 0.13834, 0.144447, 0.132227, 0.132414, 0.13798, 0.132057, 0.144108, 0.13363, 0.125771, 0.157348, 0.134596, 0.134467, 0.161674, 0.149787, 0.144864, 0.138657, 0.160477, 0.141094, 0.156493, 0.140662, 0.147444, 0.133533, 0.149135, 0.152825, 0.136822, 
